Temperature,Date,Country
26,3/1/1995,Tajikistan
37,4/1/1995,Tajikistan
46,5/1/1995,Tajikistan
55,6/1/1995,Tajikistan
61,7/1/1995,Tajikistan
60,8/1/1995,Tajikistan
50,9/1/1995,Tajikistan
39,10/1/1995,Tajikistan
32,11/1/1995,Tajikistan
18,12/1/1995,Tajikistan
13,1/1/1996,Tajikistan
17,2/1/1996,Tajikistan
24,3/1/1996,Tajikistan
37,4/1/1996,Tajikistan
44,5/1/1996,Tajikistan
54,6/1/1996,Tajikistan
59,7/1/1996,Tajikistan
58,8/1/1996,Tajikistan
52,9/1/1996,Tajikistan
39,10/1/1996,Tajikistan
27,11/1/1996,Tajikistan
23,12/1/1996,Tajikistan
18,1/1/1997,Tajikistan
17,2/1/1997,Tajikistan
28,3/1/1997,Tajikistan
39,4/1/1997,Tajikistan
44,5/1/1997,Tajikistan
55,6/1/1997,Tajikistan
62,7/1/1997,Tajikistan
59,8/1/1997,Tajikistan
52,9/1/1997,Tajikistan
43,10/1/1997,Tajikistan
26,11/1/1997,Tajikistan
19,12/1/1997,Tajikistan
14,1/1/1998,Tajikistan
17,2/1/1998,Tajikistan
25,3/1/1998,Tajikistan
41,4/1/1998,Tajikistan
44,5/1/1998,Tajikistan
53,6/1/1998,Tajikistan
61,7/1/1998,Tajikistan
61,8/1/1998,Tajikistan
52,9/1/1998,Tajikistan
41,10/1/1998,Tajikistan
31,11/1/1998,Tajikistan
23,12/1/1998,Tajikistan
16,1/1/1999,Tajikistan
24,2/1/1999,Tajikistan
27,3/1/1999,Tajikistan
38,4/1/1999,Tajikistan
48,5/1/1999,Tajikistan
55,6/1/1999,Tajikistan
60,7/1/1999,Tajikistan
62,8/1/1999,Tajikistan
54,9/1/1999,Tajikistan
43,10/1/1999,Tajikistan
29,11/1/1999,Tajikistan
23,12/1/1999,Tajikistan
18,1/1/2000,Tajikistan
17,2/1/2000,Tajikistan
28,3/1/2000,Tajikistan
44,4/1/2000,Tajikistan
51,5/1/2000,Tajikistan
55,6/1/2000,Tajikistan
60,7/1/2000,Tajikistan
61,8/1/2000,Tajikistan
52,9/1/2000,Tajikistan
39,10/1/2000,Tajikistan
28,11/1/2000,Tajikistan
22,12/1/2000,Tajikistan
15,1/1/2001,Tajikistan
21,2/1/2001,Tajikistan
31,3/1/2001,Tajikistan
43,4/1/2001,Tajikistan
53,5/1/2001,Tajikistan
58,6/1/2001,Tajikistan
60,7/1/2001,Tajikistan
60,8/1/2001,Tajikistan
51,9/1/2001,Tajikistan
41,10/1/2001,Tajikistan
32,11/1/2001,Tajikistan
22,12/1/2001,Tajikistan
19,1/1/2002,Tajikistan
21,2/1/2002,Tajikistan
32,3/1/2002,Tajikistan
40,4/1/2002,Tajikistan
46,5/1/2002,Tajikistan
55,6/1/2002,Tajikistan
60,7/1/2002,Tajikistan
61,8/1/2002,Tajikistan
52,9/1/2002,Tajikistan
45,10/1/2002,Tajikistan
33,11/1/2002,Tajikistan
16,12/1/2002,Tajikistan
20,1/1/2003,Tajikistan
21,2/1/2003,Tajikistan
27,3/1/2003,Tajikistan
36,4/1/2003,Tajikistan
42,5/1/2003,Tajikistan
54,6/1/2003,Tajikistan
62,7/1/2003,Tajikistan
60,8/1/2003,Tajikistan
53,9/1/2003,Tajikistan
43,10/1/2003,Tajikistan
30,11/1/2003,Tajikistan
21,12/1/2003,Tajikistan
21,1/1/2004,Tajikistan
25,2/1/2004,Tajikistan
31,3/1/2004,Tajikistan
39,4/1/2004,Tajikistan
48,5/1/2004,Tajikistan
56,6/1/2004,Tajikistan
60,7/1/2004,Tajikistan
60,8/1/2004,Tajikistan
53,9/1/2004,Tajikistan
39,10/1/2004,Tajikistan
34,11/1/2004,Tajikistan
22,12/1/2004,Tajikistan
18,1/1/2005,Tajikistan
16,2/1/2005,Tajikistan
33,3/1/2005,Tajikistan
39,4/1/2005,Tajikistan
44,5/1/2005,Tajikistan
57,6/1/2005,Tajikistan
62,7/1/2005,Tajikistan
59,8/1/2005,Tajikistan
55,9/1/2005,Tajikistan
42,10/1/2005,Tajikistan
30,11/1/2005,Tajikistan
22,12/1/2005,Tajikistan
12,1/1/2006,Tajikistan
24,2/1/2006,Tajikistan
32,3/1/2006,Tajikistan
41,4/1/2006,Tajikistan
51,5/1/2006,Tajikistan
56,6/1/2006,Tajikistan
61,7/1/2006,Tajikistan
62,8/1/2006,Tajikistan
52,9/1/2006,Tajikistan
46,10/1/2006,Tajikistan
32,11/1/2006,Tajikistan
17,12/1/2006,Tajikistan
17,1/1/2007,Tajikistan
23,2/1/2007,Tajikistan
28,3/1/2007,Tajikistan
45,4/1/2007,Tajikistan
48,5/1/2007,Tajikistan
57,6/1/2007,Tajikistan
60,7/1/2007,Tajikistan
60,8/1/2007,Tajikistan
54,9/1/2007,Tajikistan
38,10/1/2007,Tajikistan
31,11/1/2007,Tajikistan
20,12/1/2007,Tajikistan
6,1/1/2008,Tajikistan
13,2/1/2008,Tajikistan
36,3/1/2008,Tajikistan
41,4/1/2008,Tajikistan
50,5/1/2008,Tajikistan
59,6/1/2008,Tajikistan
62,7/1/2008,Tajikistan
62,8/1/2008,Tajikistan
53,9/1/2008,Tajikistan
42,10/1/2008,Tajikistan
29,11/1/2008,Tajikistan
22,12/1/2008,Tajikistan
18,1/1/2009,Tajikistan
23,2/1/2009,Tajikistan
32,3/1/2009,Tajikistan
36,4/1/2009,Tajikistan
46,5/1/2009,Tajikistan
52,6/1/2009,Tajikistan
60,7/1/2009,Tajikistan
61,8/1/2009,Tajikistan
52,9/1/2009,Tajikistan
41,10/1/2009,Tajikistan
29,11/1/2009,Tajikistan
23,12/1/2009,Tajikistan
21,1/1/2010,Tajikistan
18,2/1/2010,Tajikistan
33,3/1/2010,Tajikistan
42,4/1/2010,Tajikistan
45,5/1/2010,Tajikistan
53,6/1/2010,Tajikistan
60,7/1/2010,Tajikistan
61,8/1/2010,Tajikistan
51,9/1/2010,Tajikistan
43,10/1/2010,Tajikistan
30,11/1/2010,Tajikistan
20,12/1/2010,Tajikistan
15,1/1/2011,Tajikistan
18,2/1/2011,Tajikistan
28,3/1/2011,Tajikistan
42,4/1/2011,Tajikistan
51,5/1/2011,Tajikistan
57,6/1/2011,Tajikistan
62,7/1/2011,Tajikistan
62,8/1/2011,Tajikistan
53,9/1/2011,Tajikistan
42,10/1/2011,Tajikistan
28,11/1/2011,Tajikistan
16,12/1/2011,Tajikistan
13,1/1/2012,Tajikistan
12,2/1/2012,Tajikistan
25,3/1/2012,Tajikistan
42,4/1/2012,Tajikistan
47,5/1/2012,Tajikistan
55,6/1/2012,Tajikistan
62,7/1/2012,Tajikistan
62,8/1/2012,Tajikistan
52,9/1/2012,Tajikistan
40,10/1/2012,Tajikistan
29,11/1/2012,Tajikistan
18,12/1/2012,Tajikistan
15,1/1/2013,Tajikistan
21,2/1/2013,Tajikistan
31,3/1/2013,Tajikistan
39,4/1/2013,Tajikistan
47,5/1/2013,Tajikistan
56,6/1/2013,Tajikistan
62,7/1/2013,Tajikistan
61,8/1/2013,Tajikistan
54,9/1/2013,Tajikistan
43,10/1/2013,Tajikistan
29,11/1/2013,Tajikistan
22,12/1/2013,Tajikistan
18,1/1/2014,Tajikistan
12,2/1/2014,Tajikistan
31,3/1/2014,Tajikistan
41,4/1/2014,Tajikistan
47,5/1/2014,Tajikistan
55,6/1/2014,Tajikistan
61,7/1/2014,Tajikistan
59,8/1/2014,Tajikistan
54,9/1/2014,Tajikistan
41,10/1/2014,Tajikistan
28,11/1/2014,Tajikistan
19,12/1/2014,Tajikistan
18,1/1/2015,Tajikistan
22,2/1/2015,Tajikistan
28,3/1/2015,Tajikistan
39,4/1/2015,Tajikistan
47,5/1/2015,Tajikistan
56,6/1/2015,Tajikistan
63,7/1/2015,Tajikistan
59,8/1/2015,Tajikistan
51,9/1/2015,Tajikistan
42,10/1/2015,Tajikistan
29,11/1/2015,Tajikistan
21,12/1/2015,Tajikistan
79,1/1/1991,Tonga
80,2/1/1991,Tonga
80,3/1/1991,Tonga
78,4/1/1991,Tonga
75,5/1/1991,Tonga
73,6/1/1991,Tonga
74,7/1/1991,Tonga
72,8/1/1991,Tonga
72,9/1/1991,Tonga
74,10/1/1991,Tonga
77,11/1/1991,Tonga
78,12/1/1991,Tonga
79,1/1/1992,Tonga
81,2/1/1992,Tonga
79,3/1/1992,Tonga
76,4/1/1992,Tonga
75,5/1/1992,Tonga
75,6/1/1992,Tonga
74,7/1/1992,Tonga
72,8/1/1992,Tonga
74,9/1/1992,Tonga
75,10/1/1992,Tonga
75,11/1/1992,Tonga
77,12/1/1992,Tonga
78,1/1/1993,Tonga
79,2/1/1993,Tonga
79,3/1/1993,Tonga
77,4/1/1993,Tonga
75,5/1/1993,Tonga
74,6/1/1993,Tonga
72,7/1/1993,Tonga
72,8/1/1993,Tonga
72,9/1/1993,Tonga
74,10/1/1993,Tonga
76,11/1/1993,Tonga
79,12/1/1993,Tonga
80,1/1/1994,Tonga
81,2/1/1994,Tonga
79,3/1/1994,Tonga
78,4/1/1994,Tonga
76,5/1/1994,Tonga
73,6/1/1994,Tonga
71,7/1/1994,Tonga
73,8/1/1994,Tonga
72,9/1/1994,Tonga
74,10/1/1994,Tonga
77,11/1/1994,Tonga
79,12/1/1994,Tonga
80,1/1/1995,Tonga
81,2/1/1995,Tonga
81,3/1/1995,Tonga
80,4/1/1995,Tonga
77,5/1/1995,Tonga
74,6/1/1995,Tonga
76,7/1/1995,Tonga
74,8/1/1995,Tonga
75,9/1/1995,Tonga
75,10/1/1995,Tonga
78,11/1/1995,Tonga
80,12/1/1995,Tonga
81,1/1/1996,Tonga
82,2/1/1996,Tonga
81,3/1/1996,Tonga
80,4/1/1996,Tonga
77,5/1/1996,Tonga
76,6/1/1996,Tonga
75,7/1/1996,Tonga
74,8/1/1996,Tonga
75,9/1/1996,Tonga
76,10/1/1996,Tonga
79,11/1/1996,Tonga
80,12/1/1996,Tonga
81,1/1/1997,Tonga
82,2/1/1997,Tonga
80,3/1/1997,Tonga
79,4/1/1997,Tonga
76,5/1/1997,Tonga
74,6/1/1997,Tonga
74,7/1/1997,Tonga
72,8/1/1997,Tonga
74,9/1/1997,Tonga
76,10/1/1997,Tonga
78,11/1/1997,Tonga
80,12/1/1997,Tonga
81,1/1/1998,Tonga
83,2/1/1998,Tonga
82,3/1/1998,Tonga
80,4/1/1998,Tonga
76,5/1/1998,Tonga
78,6/1/1998,Tonga
75,7/1/1998,Tonga
75,8/1/1998,Tonga
74,9/1/1998,Tonga
76,10/1/1998,Tonga
80,11/1/1998,Tonga
80,12/1/1998,Tonga
81,1/1/1999,Tonga
81,2/1/1999,Tonga
80,3/1/1999,Tonga
80,4/1/1999,Tonga
76,5/1/1999,Tonga
75,6/1/1999,Tonga
75,7/1/1999,Tonga
73,8/1/1999,Tonga
75,9/1/1999,Tonga
76,10/1/1999,Tonga
78,11/1/1999,Tonga
79,12/1/1999,Tonga
81,1/1/2000,Tonga
82,2/1/2000,Tonga
81,3/1/2000,Tonga
80,4/1/2000,Tonga
77,5/1/2000,Tonga
75,6/1/2000,Tonga
74,7/1/2000,Tonga
74,8/1/2000,Tonga
75,9/1/2000,Tonga
76,10/1/2000,Tonga
78,11/1/2000,Tonga
80,12/1/2000,Tonga
82,1/1/2001,Tonga
83,2/1/2001,Tonga
80,3/1/2001,Tonga
80,4/1/2001,Tonga
77,5/1/2001,Tonga
76,6/1/2001,Tonga
75,7/1/2001,Tonga
75,8/1/2001,Tonga
75,9/1/2001,Tonga
77,10/1/2001,Tonga
79,11/1/2001,Tonga
81,12/1/2001,Tonga
82,1/1/2002,Tonga
81,2/1/2002,Tonga
79,3/1/2002,Tonga
80,4/1/2002,Tonga
77,5/1/2002,Tonga
77,6/1/2002,Tonga
75,7/1/2002,Tonga
74,8/1/2002,Tonga
76,9/1/2002,Tonga
74,10/1/2002,Tonga
78,11/1/2002,Tonga
77,12/1/2002,Tonga
82,1/1/2003,Tonga
82,2/1/2003,Tonga
81,3/1/2003,Tonga
80,4/1/2003,Tonga
79,5/1/2003,Tonga
75,6/1/2003,Tonga
74,7/1/2003,Tonga
73,8/1/2003,Tonga
75,9/1/2003,Tonga
76,10/1/2003,Tonga
77,11/1/2003,Tonga
79,12/1/2003,Tonga
80,1/1/2004,Tonga
82,2/1/2004,Tonga
80,3/1/2004,Tonga
79,4/1/2004,Tonga
77,5/1/2004,Tonga
75,6/1/2004,Tonga
74,7/1/2004,Tonga
73,8/1/2004,Tonga
75,9/1/2004,Tonga
77,10/1/2004,Tonga
78,11/1/2004,Tonga
80,12/1/2004,Tonga
82,1/1/2005,Tonga
83,2/1/2005,Tonga
81,3/1/2005,Tonga
79,4/1/2005,Tonga
78,5/1/2005,Tonga
75,6/1/2005,Tonga
74,7/1/2005,Tonga
74,8/1/2005,Tonga
76,9/1/2005,Tonga
77,10/1/2005,Tonga
78,11/1/2005,Tonga
80,12/1/2005,Tonga
81,1/1/2006,Tonga
82,2/1/2006,Tonga
81,3/1/2006,Tonga
80,4/1/2006,Tonga
78,5/1/2006,Tonga
75,6/1/2006,Tonga
73,7/1/2006,Tonga
77,8/1/2006,Tonga
75,9/1/2006,Tonga
74,10/1/2006,Tonga
78,11/1/2006,Tonga
78,12/1/2006,Tonga
81,1/1/2007,Tonga
82,2/1/2007,Tonga
81,3/1/2007,Tonga
80,4/1/2007,Tonga
78,5/1/2007,Tonga
76,6/1/2007,Tonga
76,7/1/2007,Tonga
74,8/1/2007,Tonga
76,9/1/2007,Tonga
77,10/1/2007,Tonga
78,11/1/2007,Tonga
80,12/1/2007,Tonga
80,1/1/2008,Tonga
82,2/1/2008,Tonga
81,3/1/2008,Tonga
79,4/1/2008,Tonga
76,5/1/2008,Tonga
76,6/1/2008,Tonga
74,7/1/2008,Tonga
73,8/1/2008,Tonga
75,9/1/2008,Tonga
77,10/1/2008,Tonga
79,11/1/2008,Tonga
81,12/1/2008,Tonga
82,1/1/2009,Tonga
84,2/1/2009,Tonga
82,3/1/2009,Tonga
78,4/1/2009,Tonga
77,5/1/2009,Tonga
75,6/1/2009,Tonga
74,7/1/2009,Tonga
74,8/1/2009,Tonga
75,9/1/2009,Tonga
75,10/1/2009,Tonga
77,11/1/2009,Tonga
78,12/1/2009,Tonga
82,1/1/2010,Tonga
82,2/1/2010,Tonga
80,3/1/2010,Tonga
80,4/1/2010,Tonga
78,5/1/2010,Tonga
76,6/1/2010,Tonga
75,7/1/2010,Tonga
75,8/1/2010,Tonga
76,9/1/2010,Tonga
76,10/1/2010,Tonga
76,11/1/2010,Tonga
79,12/1/2010,Tonga
80,1/1/2011,Tonga
81,2/1/2011,Tonga
80,3/1/2011,Tonga
79,4/1/2011,Tonga
78,5/1/2011,Tonga
76,6/1/2011,Tonga
75,7/1/2011,Tonga
74,8/1/2011,Tonga
74,9/1/2011,Tonga
77,10/1/2011,Tonga
78,11/1/2011,Tonga
79,12/1/2011,Tonga
81,1/1/2012,Tonga
80,2/1/2012,Tonga
81,3/1/2012,Tonga
79,4/1/2012,Tonga
76,5/1/2012,Tonga
75,6/1/2012,Tonga
74,7/1/2012,Tonga
74,8/1/2012,Tonga
75,9/1/2012,Tonga
77,10/1/2012,Tonga
78,11/1/2012,Tonga
80,12/1/2012,Tonga
80,1/1/2013,Tonga
81,2/1/2013,Tonga
80,3/1/2013,Tonga
80,4/1/2013,Tonga
78,5/1/2013,Tonga
76,6/1/2013,Tonga
75,7/1/2013,Tonga
75,8/1/2013,Tonga
76,9/1/2013,Tonga
76,10/1/2013,Tonga
78,11/1/2013,Tonga
80,12/1/2013,Tonga
81,1/1/2014,Tonga
82,2/1/2014,Tonga
80,3/1/2014,Tonga
79,4/1/2014,Tonga
77,5/1/2014,Tonga
75,6/1/2014,Tonga
73,7/1/2014,Tonga
73,8/1/2014,Tonga
76,9/1/2014,Tonga
76,10/1/2014,Tonga
77,11/1/2014,Tonga
79,12/1/2014,Tonga
80,1/1/2015,Tonga
82,2/1/2015,Tonga
81,3/1/2015,Tonga
78,4/1/2015,Tonga
76,5/1/2015,Tonga
74,6/1/2015,Tonga
73,7/1/2015,Tonga
72,8/1/2015,Tonga
74,9/1/2015,Tonga
75,10/1/2015,Tonga
78,11/1/2015,Tonga
79,12/1/2015,Tonga
77,1/1/1991,Trinidad and Tobago
78,2/1/1991,Trinidad and Tobago
79,3/1/1991,Trinidad and Tobago
79,4/1/1991,Trinidad and Tobago
81,5/1/1991,Trinidad and Tobago
81,6/1/1991,Trinidad and Tobago
80,7/1/1991,Trinidad and Tobago
79,8/1/1991,Trinidad and Tobago
80,9/1/1991,Trinidad and Tobago
79,10/1/1991,Trinidad and Tobago
79,11/1/1991,Trinidad and Tobago
78,12/1/1991,Trinidad and Tobago
77,1/1/1992,Trinidad and Tobago
77,2/1/1992,Trinidad and Tobago
78,3/1/1992,Trinidad and Tobago
80,4/1/1992,Trinidad and Tobago
81,5/1/1992,Trinidad and Tobago
79,6/1/1992,Trinidad and Tobago
79,7/1/1992,Trinidad and Tobago
79,8/1/1992,Trinidad and Tobago
80,9/1/1992,Trinidad and Tobago
80,10/1/1992,Trinidad and Tobago
79,11/1/1992,Trinidad and Tobago
78,12/1/1992,Trinidad and Tobago
77,1/1/1993,Trinidad and Tobago
78,2/1/1993,Trinidad and Tobago
79,3/1/1993,Trinidad and Tobago
81,4/1/1993,Trinidad and Tobago
81,5/1/1993,Trinidad and Tobago
81,6/1/1993,Trinidad and Tobago
80,7/1/1993,Trinidad and Tobago
80,8/1/1993,Trinidad and Tobago
80,9/1/1993,Trinidad and Tobago
81,10/1/1993,Trinidad and Tobago
80,11/1/1993,Trinidad and Tobago
79,12/1/1993,Trinidad and Tobago
78,1/1/1994,Trinidad and Tobago
78,2/1/1994,Trinidad and Tobago
79,3/1/1994,Trinidad and Tobago
80,4/1/1994,Trinidad and Tobago
81,5/1/1994,Trinidad and Tobago
80,6/1/1994,Trinidad and Tobago
79,7/1/1994,Trinidad and Tobago
80,8/1/1994,Trinidad and Tobago
80,9/1/1994,Trinidad and Tobago
80,10/1/1994,Trinidad and Tobago
80,11/1/1994,Trinidad and Tobago
78,12/1/1994,Trinidad and Tobago
78,1/1/1995,Trinidad and Tobago
78,2/1/1995,Trinidad and Tobago
80,3/1/1995,Trinidad and Tobago
81,4/1/1995,Trinidad and Tobago
82,5/1/1995,Trinidad and Tobago
80,6/1/1995,Trinidad and Tobago
80,7/1/1995,Trinidad and Tobago
80,8/1/1995,Trinidad and Tobago
82,9/1/1995,Trinidad and Tobago
81,10/1/1995,Trinidad and Tobago
80,11/1/1995,Trinidad and Tobago
79,12/1/1995,Trinidad and Tobago
78,1/1/1996,Trinidad and Tobago
79,2/1/1996,Trinidad and Tobago
79,3/1/1996,Trinidad and Tobago
80,4/1/1996,Trinidad and Tobago
80,5/1/1996,Trinidad and Tobago
79,6/1/1996,Trinidad and Tobago
79,7/1/1996,Trinidad and Tobago
80,8/1/1996,Trinidad and Tobago
80,9/1/1996,Trinidad and Tobago
80,10/1/1996,Trinidad and Tobago
79,11/1/1996,Trinidad and Tobago
78,12/1/1996,Trinidad and Tobago
77,1/1/1997,Trinidad and Tobago
77,2/1/1997,Trinidad and Tobago
78,3/1/1997,Trinidad and Tobago
79,4/1/1997,Trinidad and Tobago
80,5/1/1997,Trinidad and Tobago
80,6/1/1997,Trinidad and Tobago
80,7/1/1997,Trinidad and Tobago
80,8/1/1997,Trinidad and Tobago
82,9/1/1997,Trinidad and Tobago
82,10/1/1997,Trinidad and Tobago
80,11/1/1997,Trinidad and Tobago
79,12/1/1997,Trinidad and Tobago
79,1/1/1998,Trinidad and Tobago
80,2/1/1998,Trinidad and Tobago
81,3/1/1998,Trinidad and Tobago
82,4/1/1998,Trinidad and Tobago
82,5/1/1998,Trinidad and Tobago
81,6/1/1998,Trinidad and Tobago
81,7/1/1998,Trinidad and Tobago
82,8/1/1998,Trinidad and Tobago
82,9/1/1998,Trinidad and Tobago
81,10/1/1998,Trinidad and Tobago
80,11/1/1998,Trinidad and Tobago
79,12/1/1998,Trinidad and Tobago
78,1/1/1999,Trinidad and Tobago
78,2/1/1999,Trinidad and Tobago
79,3/1/1999,Trinidad and Tobago
80,4/1/1999,Trinidad and Tobago
82,5/1/1999,Trinidad and Tobago
81,6/1/1999,Trinidad and Tobago
81,7/1/1999,Trinidad and Tobago
80,8/1/1999,Trinidad and Tobago
82,9/1/1999,Trinidad and Tobago
80,10/1/1999,Trinidad and Tobago
81,11/1/1999,Trinidad and Tobago
80,12/1/1999,Trinidad and Tobago
78,1/1/2000,Trinidad and Tobago
78,2/1/2000,Trinidad and Tobago
78,3/1/2000,Trinidad and Tobago
80,4/1/2000,Trinidad and Tobago
80,5/1/2000,Trinidad and Tobago
80,6/1/2000,Trinidad and Tobago
80,7/1/2000,Trinidad and Tobago
81,8/1/2000,Trinidad and Tobago
81,9/1/2000,Trinidad and Tobago
81,10/1/2000,Trinidad and Tobago
79,11/1/2000,Trinidad and Tobago
78,12/1/2000,Trinidad and Tobago
78,1/1/2001,Trinidad and Tobago
77,2/1/2001,Trinidad and Tobago
79,3/1/2001,Trinidad and Tobago
80,4/1/2001,Trinidad and Tobago
82,5/1/2001,Trinidad and Tobago
80,6/1/2001,Trinidad and Tobago
80,7/1/2001,Trinidad and Tobago
81,8/1/2001,Trinidad and Tobago
80,9/1/2001,Trinidad and Tobago
81,10/1/2001,Trinidad and Tobago
80,11/1/2001,Trinidad and Tobago
79,12/1/2001,Trinidad and Tobago
78,1/1/2002,Trinidad and Tobago
78,2/1/2002,Trinidad and Tobago
79,3/1/2002,Trinidad and Tobago
79,4/1/2002,Trinidad and Tobago
79,5/1/2002,Trinidad and Tobago
79,6/1/2002,Trinidad and Tobago
80,7/1/2002,Trinidad and Tobago
80,8/1/2002,Trinidad and Tobago
81,9/1/2002,Trinidad and Tobago
80,10/1/2002,Trinidad and Tobago
79,11/1/2002,Trinidad and Tobago
78,12/1/2002,Trinidad and Tobago
79,1/1/2003,Trinidad and Tobago
78,2/1/2003,Trinidad and Tobago
80,3/1/2003,Trinidad and Tobago
82,4/1/2003,Trinidad and Tobago
82,5/1/2003,Trinidad and Tobago
81,6/1/2003,Trinidad and Tobago
80,7/1/2003,Trinidad and Tobago
81,8/1/2003,Trinidad and Tobago
81,9/1/2003,Trinidad and Tobago
82,10/1/2003,Trinidad and Tobago
81,11/1/2003,Trinidad and Tobago
79,12/1/2003,Trinidad and Tobago
78,1/1/2004,Trinidad and Tobago
78,2/1/2004,Trinidad and Tobago
79,3/1/2004,Trinidad and Tobago
81,4/1/2004,Trinidad and Tobago
80,5/1/2004,Trinidad and Tobago
80,6/1/2004,Trinidad and Tobago
79,7/1/2004,Trinidad and Tobago
80,8/1/2004,Trinidad and Tobago
81,9/1/2004,Trinidad and Tobago
81,10/1/2004,Trinidad and Tobago
80,11/1/2004,Trinidad and Tobago
79,12/1/2004,Trinidad and Tobago
79,1/1/2005,Trinidad and Tobago
80,2/1/2005,Trinidad and Tobago
80,3/1/2005,Trinidad and Tobago
82,4/1/2005,Trinidad and Tobago
81,5/1/2005,Trinidad and Tobago
80,6/1/2005,Trinidad and Tobago
80,7/1/2005,Trinidad and Tobago
80,8/1/2005,Trinidad and Tobago
81,9/1/2005,Trinidad and Tobago
81,10/1/2005,Trinidad and Tobago
79,11/1/2005,Trinidad and Tobago
78,12/1/2005,Trinidad and Tobago
77,1/1/2006,Trinidad and Tobago
77,2/1/2006,Trinidad and Tobago
78,3/1/2006,Trinidad and Tobago
80,4/1/2006,Trinidad and Tobago
81,5/1/2006,Trinidad and Tobago
81,6/1/2006,Trinidad and Tobago
81,7/1/2006,Trinidad and Tobago
81,8/1/2006,Trinidad and Tobago
81,9/1/2006,Trinidad and Tobago
81,10/1/2006,Trinidad and Tobago
80,11/1/2006,Trinidad and Tobago
79,12/1/2006,Trinidad and Tobago
78,1/1/2007,Trinidad and Tobago
78,2/1/2007,Trinidad and Tobago
79,3/1/2007,Trinidad and Tobago
81,4/1/2007,Trinidad and Tobago
82,5/1/2007,Trinidad and Tobago
79,6/1/2007,Trinidad and Tobago
80,7/1/2007,Trinidad and Tobago
79,8/1/2007,Trinidad and Tobago
80,9/1/2007,Trinidad and Tobago
80,10/1/2007,Trinidad and Tobago
80,11/1/2007,Trinidad and Tobago
78,12/1/2007,Trinidad and Tobago
78,1/1/2008,Trinidad and Tobago
78,2/1/2008,Trinidad and Tobago
78,3/1/2008,Trinidad and Tobago
79,4/1/2008,Trinidad and Tobago
81,5/1/2008,Trinidad and Tobago
81,6/1/2008,Trinidad and Tobago
80,7/1/2008,Trinidad and Tobago
81,8/1/2008,Trinidad and Tobago
82,9/1/2008,Trinidad and Tobago
81,10/1/2008,Trinidad and Tobago
81,11/1/2008,Trinidad and Tobago
79,12/1/2008,Trinidad and Tobago
79,1/1/2009,Trinidad and Tobago
78,2/1/2009,Trinidad and Tobago
79,3/1/2009,Trinidad and Tobago
80,4/1/2009,Trinidad and Tobago
82,5/1/2009,Trinidad and Tobago
81,6/1/2009,Trinidad and Tobago
81,7/1/2009,Trinidad and Tobago
81,8/1/2009,Trinidad and Tobago
82,9/1/2009,Trinidad and Tobago
81,10/1/2009,Trinidad and Tobago
81,11/1/2009,Trinidad and Tobago
80,12/1/2009,Trinidad and Tobago
79,1/1/2010,Trinidad and Tobago
80,2/1/2010,Trinidad and Tobago
81,3/1/2010,Trinidad and Tobago
82,4/1/2010,Trinidad and Tobago
82,5/1/2010,Trinidad and Tobago
82,6/1/2010,Trinidad and Tobago
80,7/1/2010,Trinidad and Tobago
81,8/1/2010,Trinidad and Tobago
80,9/1/2010,Trinidad and Tobago
82,10/1/2010,Trinidad and Tobago
81,11/1/2010,Trinidad and Tobago
78,12/1/2010,Trinidad and Tobago
78,1/1/2011,Trinidad and Tobago
78,2/1/2011,Trinidad and Tobago
79,3/1/2011,Trinidad and Tobago
80,4/1/2011,Trinidad and Tobago
81,5/1/2011,Trinidad and Tobago
81,6/1/2011,Trinidad and Tobago
80,7/1/2011,Trinidad and Tobago
82,8/1/2011,Trinidad and Tobago
82,9/1/2011,Trinidad and Tobago
80,10/1/2011,Trinidad and Tobago
80,11/1/2011,Trinidad and Tobago
79,12/1/2011,Trinidad and Tobago
79,1/1/2012,Trinidad and Tobago
79,2/1/2012,Trinidad and Tobago
78,3/1/2012,Trinidad and Tobago
79,4/1/2012,Trinidad and Tobago
79,5/1/2012,Trinidad and Tobago
79,6/1/2012,Trinidad and Tobago
80,7/1/2012,Trinidad and Tobago
80,8/1/2012,Trinidad and Tobago
81,9/1/2012,Trinidad and Tobago
81,10/1/2012,Trinidad and Tobago
81,11/1/2012,Trinidad and Tobago
80,12/1/2012,Trinidad and Tobago
78,1/1/2013,Trinidad and Tobago
79,2/1/2013,Trinidad and Tobago
80,3/1/2013,Trinidad and Tobago
80,4/1/2013,Trinidad and Tobago
80,5/1/2013,Trinidad and Tobago
80,6/1/2013,Trinidad and Tobago
80,7/1/2013,Trinidad and Tobago
81,8/1/2013,Trinidad and Tobago
82,9/1/2013,Trinidad and Tobago
80,10/1/2013,Trinidad and Tobago
80,11/1/2013,Trinidad and Tobago
79,12/1/2013,Trinidad and Tobago
78,1/1/2014,Trinidad and Tobago
79,2/1/2014,Trinidad and Tobago
80,3/1/2014,Trinidad and Tobago
80,4/1/2014,Trinidad and Tobago
82,5/1/2014,Trinidad and Tobago
82,6/1/2014,Trinidad and Tobago
81,7/1/2014,Trinidad and Tobago
81,8/1/2014,Trinidad and Tobago
82,9/1/2014,Trinidad and Tobago
81,10/1/2014,Trinidad and Tobago
80,11/1/2014,Trinidad and Tobago
79,12/1/2014,Trinidad and Tobago
78,1/1/2015,Trinidad and Tobago
